year,stock,capture,taxa,effort
1951,Anodontostoma_chacunda,0.001,Anodontostoma_chacunda,165533366.6
1951,Mugilidae,3400,Mugilidae,165533366.6
1951,Pellona_ditchela,0.001,Pellona_ditchela,165533366.6
1951,Tenualosa_toli,0.001,Tenualosa_toli,165533366.6
1952,Anodontostoma_chacunda,0.001,Anodontostoma_chacunda,162564880.2
1952,Mugilidae,2100,Mugilidae,162564880.2
1952,Pellona_ditchela,0.001,Pellona_ditchela,162564880.2
1952,Tenualosa_toli,0.001,Tenualosa_toli,162564880.2
1953,Anodontostoma_chacunda,0.001,Anodontostoma_chacunda,199857053.1
1953,Mugilidae,2500,Mugilidae,199857053.1
1953,Pellona_ditchela,0.001,Pellona_ditchela,199857053.1
1953,Tenualosa_toli,0.001,Tenualosa_toli,199857053.1
1954,Anodontostoma_chacunda,0.001,Anodontostoma_chacunda,206451678.9
1954,Mugilidae,2400,Mugilidae,206451678.9
1954,Pellona_ditchela,0.001,Pellona_ditchela,206451678.9
1954,Tenualosa_toli,0.001,Tenualosa_toli,206451678.9
1955,Anodontostoma_chacunda,0.001,Anodontostoma_chacunda,182172825.9
1955,Mugilidae,2900,Mugilidae,182172825.9
1955,Pellona_ditchela,0.001,Pellona_ditchela,182172825.9
1955,Tenualosa_toli,0.001,Tenualosa_toli,182172825.9
1956,Anodontostoma_chacunda,0.001,Anodontostoma_chacunda,192835019.2
1956,Mugilidae,2400,Mugilidae,192835019.2
1956,Pellona_ditchela,0.001,Pellona_ditchela,192835019.2
1956,Tenualosa_toli,0.001,Tenualosa_toli,192835019.2
1957,Anodontostoma_chacunda,0.001,Anodontostoma_chacunda,256323154.6
1957,Mugilidae,2700,Mugilidae,256323154.6
1957,Pellona_ditchela,0.001,Pellona_ditchela,256323154.6
1957,Tenualosa_toli,0.001,Tenualosa_toli,256323154.6
1958,Anodontostoma_chacunda,0.001,Anodontostoma_chacunda,229344736.7
1958,Mugilidae,3100,Mugilidae,229344736.7
1958,Pellona_ditchela,0.001,Pellona_ditchela,229344736.7
1958,Tenualosa_toli,0.001,Tenualosa_toli,229344736.7
1959,Anodontostoma_chacunda,0.001,Anodontostoma_chacunda,312107996.7
1959,Mugilidae,3500,Mugilidae,312107996.7
1959,Pellona_ditchela,0.001,Pellona_ditchela,312107996.7
1959,Tenualosa_toli,0.001,Tenualosa_toli,312107996.7
1960,Anodontostoma_chacunda,0.001,Anodontostoma_chacunda,288793467.6
1960,Mugilidae,3700,Mugilidae,288793467.6
1960,Pellona_ditchela,0.001,Pellona_ditchela,288793467.6
1960,Tenualosa_toli,0.001,Tenualosa_toli,288793467.6
1961,Anodontostoma_chacunda,0.001,Anodontostoma_chacunda,270805835.7
1961,Mugilidae,3700,Mugilidae,270805835.7
1961,Pellona_ditchela,0.001,Pellona_ditchela,270805835.7
1961,Tenualosa_toli,0.001,Tenualosa_toli,270805835.7
1962,Anodontostoma_chacunda,0.001,Anodontostoma_chacunda,394752932.7
1962,Mugilidae,3800,Mugilidae,394752932.7
1962,Pellona_ditchela,0.001,Pellona_ditchela,394752932.7
1962,Tenualosa_toli,0.001,Tenualosa_toli,394752932.7
1963,Anodontostoma_chacunda,400,Anodontostoma_chacunda,368578087.1
1963,Mugilidae,4400,Mugilidae,368578087.1
1963,Pellona_ditchela,0.001,Pellona_ditchela,368578087.1
1963,Tenualosa_toli,0.001,Tenualosa_toli,368578087.1
1964,Anodontostoma_chacunda,300,Anodontostoma_chacunda,390589700.7
1964,Mugilidae,6000,Mugilidae,390589700.7
1964,Pellona_ditchela,0.001,Pellona_ditchela,390589700.7
1964,Tenualosa_toli,0.001,Tenualosa_toli,390589700.7
1965,Anodontostoma_chacunda,400,Anodontostoma_chacunda,394530929.1
1965,Mugilidae,4600,Mugilidae,394530929.1
1965,Pellona_ditchela,0.001,Pellona_ditchela,394530929.1
1965,Tenualosa_toli,0.001,Tenualosa_toli,394530929.1
1966,Anodontostoma_chacunda,300,Anodontostoma_chacunda,454190694.1
1966,Mugilidae,4600,Mugilidae,454190694.1
1966,Pellona_ditchela,0.001,Pellona_ditchela,454190694.1
1966,Tenualosa_toli,0.001,Tenualosa_toli,454190694.1
1967,Anodontostoma_chacunda,400,Anodontostoma_chacunda,554250010.2
1967,Mugilidae,4500,Mugilidae,554250010.2
1967,Pellona_ditchela,0.001,Pellona_ditchela,554250010.2
1967,Tenualosa_toli,0.001,Tenualosa_toli,554250010.2
1968,Anodontostoma_chacunda,300,Anodontostoma_chacunda,710893106.9
1968,Mugilidae,4200,Mugilidae,710893106.9
1968,Pellona_ditchela,0.001,Pellona_ditchela,710893106.9
1968,Tenualosa_toli,0.001,Tenualosa_toli,710893106.9
1969,Anodontostoma_chacunda,400,Anodontostoma_chacunda,629011933.9
1969,Mugilidae,5100,Mugilidae,629011933.9
1969,Pellona_ditchela,0.001,Pellona_ditchela,629011933.9
1969,Tenualosa_toli,0.001,Tenualosa_toli,629011933.9
1970,Anodontostoma_chacunda,490,Anodontostoma_chacunda,387871469.6
1970,Mugilidae,4290,Mugilidae,387871469.6
1970,Pellona_ditchela,190,Pellona_ditchela,387871469.6
1970,Tenualosa_toli,100,Tenualosa_toli,387871469.6
1971,Anodontostoma_chacunda,420,Anodontostoma_chacunda,458649602.1
1971,Mugilidae,4130,Mugilidae,458649602.1
1971,Pellona_ditchela,230,Pellona_ditchela,458649602.1
1971,Tenualosa_toli,100,Tenualosa_toli,458649602.1
1972,Anodontostoma_chacunda,560,Anodontostoma_chacunda,451695836.9
1972,Mugilidae,2720,Mugilidae,451695836.9
1972,Pellona_ditchela,250,Pellona_ditchela,451695836.9
1972,Tenualosa_toli,0.001,Tenualosa_toli,451695836.9
1973,Anodontostoma_chacunda,560,Anodontostoma_chacunda,458349694.2
1973,Mugilidae,3150,Mugilidae,458349694.2
1973,Pellona_ditchela,270,Pellona_ditchela,458349694.2
1973,Tenualosa_toli,0.001,Tenualosa_toli,458349694.2
1974,Anodontostoma_chacunda,670,Anodontostoma_chacunda,544582532.1
1974,Mugilidae,5519,Mugilidae,544582532.1
1974,Pellona_ditchela,265,Pellona_ditchela,544582532.1
1974,Tenualosa_toli,0.001,Tenualosa_toli,544582532.1
1975,Anodontostoma_chacunda,635,Anodontostoma_chacunda,499198811.5
1975,Mugilidae,7801,Mugilidae,499198811.5
1975,Pellona_ditchela,380,Pellona_ditchela,499198811.5
1975,Tenualosa_toli,188,Tenualosa_toli,499198811.5
1976,Anodontostoma_chacunda,471,Anodontostoma_chacunda,388246855
1976,Mugilidae,7807,Mugilidae,388246855
1976,Pellona_ditchela,314,Pellona_ditchela,388246855
1976,Tenualosa_toli,671,Tenualosa_toli,388246855
1977,Anodontostoma_chacunda,476,Anodontostoma_chacunda,464029876.4
1977,Mugilidae,5985,Mugilidae,464029876.4
1977,Pellona_ditchela,363,Pellona_ditchela,464029876.4
1977,Tenualosa_toli,212,Tenualosa_toli,464029876.4
1978,Anodontostoma_chacunda,1431,Anodontostoma_chacunda,782901785.1
1978,Mugilidae,9204,Mugilidae,782901785.1
1978,Pellona_ditchela,359,Pellona_ditchela,782901785.1
1978,Tenualosa_toli,43,Tenualosa_toli,782901785.1
1979,Anodontostoma_chacunda,878,Anodontostoma_chacunda,715485809.9
1979,Mugilidae,8398,Mugilidae,715485809.9
1979,Pellona_ditchela,321,Pellona_ditchela,715485809.9
1979,Tenualosa_toli,78,Tenualosa_toli,715485809.9
1980,Anodontostoma_chacunda,1029,Anodontostoma_chacunda,625491541.3
1980,Mugilidae,9812,Mugilidae,625491541.3
1980,Pellona_ditchela,590,Pellona_ditchela,625491541.3
1980,Tenualosa_toli,115,Tenualosa_toli,625491541.3
1981,Anodontostoma_chacunda,949,Anodontostoma_chacunda,641937632.2
1981,Mugilidae,9707,Mugilidae,641937632.2
1981,Pellona_ditchela,244,Pellona_ditchela,641937632.2
1981,Tenualosa_toli,144,Tenualosa_toli,641937632.2
1982,Anodontostoma_chacunda,1464,Anodontostoma_chacunda,636447922.5
1982,Mugilidae,12086,Mugilidae,636447922.5
1982,Pellona_ditchela,769,Pellona_ditchela,636447922.5
1982,Tenualosa_toli,96,Tenualosa_toli,636447922.5
1983,Anodontostoma_chacunda,1674,Anodontostoma_chacunda,784999157.7
1983,Mugilidae,13074,Mugilidae,784999157.7
1983,Pellona_ditchela,1165,Pellona_ditchela,784999157.7
1983,Tenualosa_toli,77,Tenualosa_toli,784999157.7
1984,Anodontostoma_chacunda,1904,Anodontostoma_chacunda,714772667.4
1984,Mugilidae,11246,Mugilidae,714772667.4
1984,Pellona_ditchela,1845,Pellona_ditchela,714772667.4
1984,Tenualosa_toli,90,Tenualosa_toli,714772667.4
1985,Anodontostoma_chacunda,3920,Anodontostoma_chacunda,828440130.7
1985,Mugilidae,14002,Mugilidae,828440130.7
1985,Pellona_ditchela,4628,Pellona_ditchela,828440130.7
1985,Tenualosa_toli,597,Tenualosa_toli,828440130.7
1986,Anodontostoma_chacunda,4607,Anodontostoma_chacunda,1163699055
1986,Mugilidae,15395,Mugilidae,1163699055
1986,Pellona_ditchela,4265,Pellona_ditchela,1163699055
1986,Tenualosa_toli,249,Tenualosa_toli,1163699055
1987,Anodontostoma_chacunda,2472,Anodontostoma_chacunda,689733500.1
1987,Mugilidae,15436,Mugilidae,689733500.1
1987,Pellona_ditchela,3520,Pellona_ditchela,689733500.1
1987,Tenualosa_toli,140,Tenualosa_toli,689733500.1
1988,Anodontostoma_chacunda,2195,Anodontostoma_chacunda,1183226131
1988,Mugilidae,35000,Mugilidae,1183226131
1988,Pellona_ditchela,4620,Pellona_ditchela,1183226131
1988,Tenualosa_toli,751,Tenualosa_toli,1183226131
1989,Anodontostoma_chacunda,2364,Anodontostoma_chacunda,919119953.9
1989,Mugilidae,29743,Mugilidae,919119953.9
1989,Pellona_ditchela,4432,Pellona_ditchela,919119953.9
1989,Tenualosa_toli,455,Tenualosa_toli,919119953.9
1990,Anodontostoma_chacunda,3140,Anodontostoma_chacunda,888623717.8
1990,Mugilidae,30326,Mugilidae,888623717.8
1990,Pellona_ditchela,4950,Pellona_ditchela,888623717.8
1990,Tenualosa_toli,168,Tenualosa_toli,888623717.8
1991,Anodontostoma_chacunda,3171,Anodontostoma_chacunda,1301956269
1991,Mugilidae,36849,Mugilidae,1301956269
1991,Pellona_ditchela,4802,Pellona_ditchela,1301956269
1991,Tenualosa_toli,194,Tenualosa_toli,1301956269
1992,Anodontostoma_chacunda,2435,Anodontostoma_chacunda,919856339.8
1992,Mugilidae,36106,Mugilidae,919856339.8
1992,Pellona_ditchela,5522,Pellona_ditchela,919856339.8
1992,Tenualosa_toli,315,Tenualosa_toli,919856339.8
1993,Anodontostoma_chacunda,2633,Anodontostoma_chacunda,1069574651
1993,Mugilidae,21342,Mugilidae,1069574651
1993,Pellona_ditchela,6225,Pellona_ditchela,1069574651
1993,Tenualosa_toli,519,Tenualosa_toli,1069574651
1994,Anodontostoma_chacunda,2595,Anodontostoma_chacunda,1154159587
1994,Mugilidae,20886,Mugilidae,1154159587
1994,Pellona_ditchela,7260,Pellona_ditchela,1154159587
1994,Tenualosa_toli,626,Tenualosa_toli,1154159587
1995,Anodontostoma_chacunda,2338,Anodontostoma_chacunda,1177612945
1995,Mugilidae,18824,Mugilidae,1177612945
1995,Pellona_ditchela,6091,Pellona_ditchela,1177612945
1995,Tenualosa_toli,456,Tenualosa_toli,1177612945
1996,Anodontostoma_chacunda,2167,Anodontostoma_chacunda,1197408727
1996,Mugilidae,23954,Mugilidae,1197408727
1996,Pellona_ditchela,11227,Pellona_ditchela,1197408727
1996,Tenualosa_toli,429,Tenualosa_toli,1197408727
1997,Anodontostoma_chacunda,1916,Anodontostoma_chacunda,1452562084
1997,Mugilidae,26176,Mugilidae,1452562084
1997,Pellona_ditchela,10919,Pellona_ditchela,1452562084
1997,Tenualosa_toli,503,Tenualosa_toli,1452562084
1998,Anodontostoma_chacunda,1474,Anodontostoma_chacunda,1656333162
1998,Mugilidae,25858,Mugilidae,1656333162
1998,Pellona_ditchela,6113,Pellona_ditchela,1656333162
1998,Tenualosa_toli,637,Tenualosa_toli,1656333162
1999,Anodontostoma_chacunda,3009,Anodontostoma_chacunda,1621378898
1999,Mugilidae,26951,Mugilidae,1621378898
1999,Pellona_ditchela,4448,Pellona_ditchela,1621378898
1999,Tenualosa_toli,681,Tenualosa_toli,1621378898
2000,Anodontostoma_chacunda,2645,Anodontostoma_chacunda,2015654476
2000,Mugilidae,31948,Mugilidae,2015654476
2000,Pellona_ditchela,7069,Pellona_ditchela,2015654476
2000,Tenualosa_toli,539,Tenualosa_toli,2015654476
2001,Anodontostoma_chacunda,2769,Anodontostoma_chacunda,1924863190
2001,Mugilidae,31023,Mugilidae,1924863190
2001,Pellona_ditchela,6884,Pellona_ditchela,1924863190
2001,Tenualosa_toli,681,Tenualosa_toli,1924863190
2002,Anodontostoma_chacunda,2350,Anodontostoma_chacunda,1663243260
2002,Mugilidae,27909,Mugilidae,1663243260
2002,Pellona_ditchela,7236,Pellona_ditchela,1663243260
2002,Tenualosa_toli,620,Tenualosa_toli,1663243260
2003,Anodontostoma_chacunda,2446,Anodontostoma_chacunda,2307952178
2003,Mugilidae,28158,Mugilidae,2307952178
2003,Pellona_ditchela,5569,Pellona_ditchela,2307952178
2003,Tenualosa_toli,1142,Tenualosa_toli,2307952178
2004,Anodontostoma_chacunda,2843,Anodontostoma_chacunda,2015526559
2004,Mugilidae,29021,Mugilidae,2015526559
2004,Pellona_ditchela,5569,Pellona_ditchela,2015526559
2004,Tenualosa_toli,645,Tenualosa_toli,2015526559
2005,Anodontostoma_chacunda,4117,Anodontostoma_chacunda,2870874083
2005,Mugilidae,30901,Mugilidae,2870874083
2005,Pellona_ditchela,9514,Pellona_ditchela,2870874083
2005,Tenualosa_toli,909,Tenualosa_toli,2870874083
2006,Anodontostoma_chacunda,4865,Anodontostoma_chacunda,1763020889
2006,Mugilidae,33096,Mugilidae,1763020889
2006,Pellona_ditchela,12546,Pellona_ditchela,1763020889
2006,Tenualosa_toli,1121,Tenualosa_toli,1763020889
2007,Anodontostoma_chacunda,5613,Anodontostoma_chacunda,1946719127
2007,Mugilidae,49016,Mugilidae,1946719127
2007,Pellona_ditchela,13131,Pellona_ditchela,1946719127
2007,Tenualosa_toli,510,Tenualosa_toli,1946719127
2008,Anodontostoma_chacunda,3592,Anodontostoma_chacunda,2015921178
2008,Mugilidae,32909,Mugilidae,2015921178
2008,Pellona_ditchela,9544,Pellona_ditchela,2015921178
2008,Tenualosa_toli,1526,Tenualosa_toli,2015921178
2009,Anodontostoma_chacunda,3172,Anodontostoma_chacunda,2104875788
2009,Mugilidae,38610,Mugilidae,2104875788
2009,Pellona_ditchela,9753,Pellona_ditchela,2104875788
2009,Tenualosa_toli,1854,Tenualosa_toli,2104875788
2010,Anodontostoma_chacunda,5102,Anodontostoma_chacunda,1915208537
2010,Mugilidae,39090,Mugilidae,1915208537
2010,Pellona_ditchela,7229,Pellona_ditchela,1915208537
2010,Tenualosa_toli,949,Tenualosa_toli,1915208537
2011,Anodontostoma_chacunda,7680,Anodontostoma_chacunda,2041606294
2011,Mugilidae,52305,Mugilidae,2041606294
2011,Pellona_ditchela,6399,Pellona_ditchela,2041606294
2011,Tenualosa_toli,750,Tenualosa_toli,2041606294
2012,Anodontostoma_chacunda,8251,Anodontostoma_chacunda,2284461339
2012,Mugilidae,51721,Mugilidae,2284461339
2012,Pellona_ditchela,9016,Pellona_ditchela,2284461339
2012,Tenualosa_toli,267,Tenualosa_toli,2284461339
2013,Anodontostoma_chacunda,8320,Anodontostoma_chacunda,2423260837
2013,Mugilidae,53630,Mugilidae,2423260837
2013,Pellona_ditchela,10883,Pellona_ditchela,2423260837
2013,Tenualosa_toli,161,Tenualosa_toli,2423260837
2014,Anodontostoma_chacunda,11077,Anodontostoma_chacunda,2044668922
2014,Mugilidae,23166,Mugilidae,2044668922
2014,Pellona_ditchela,12501,Pellona_ditchela,2044668922
2014,Tenualosa_toli,212,Tenualosa_toli,2044668922
2015,Anodontostoma_chacunda,9012,Anodontostoma_chacunda,2430672924
2015,Mugilidae,28017,Mugilidae,2430672924
2015,Pellona_ditchela,15341,Pellona_ditchela,2430672924
2015,Tenualosa_toli,80,Tenualosa_toli,2430672924
2016,Anodontostoma_chacunda,10761,Anodontostoma_chacunda,NA
2016,Mugilidae,28178,Mugilidae,NA
2016,Pellona_ditchela,13319,Pellona_ditchela,NA
2016,Tenualosa_toli,203,Tenualosa_toli,NA
2017,Anodontostoma_chacunda,10504.48,Anodontostoma_chacunda,NA
2017,Mugilidae,29636,Mugilidae,NA
2017,Pellona_ditchela,13797,Pellona_ditchela,NA
2017,Tenualosa_toli,95.44,Tenualosa_toli,NA
2018,Anodontostoma_chacunda,11055,Anodontostoma_chacunda,NA
2018,Mugilidae,24001.13,Mugilidae,NA
2018,Pellona_ditchela,15637,Pellona_ditchela,NA
2018,Tenualosa_toli,219,Tenualosa_toli,NA
2019,Anodontostoma_chacunda,11367.66,Anodontostoma_chacunda,NA
2019,Mugilidae,31814.05,Mugilidae,NA
2019,Pellona_ditchela,14113.99,Pellona_ditchela,NA
2019,Tenualosa_toli,220,Tenualosa_toli,NA
